Topic,Characteristic,Note,Total
Household characteristics,Total - Private households by number of household maintainers - 25% sample data,59,110865
Household characteristics,  One-maintainer household,,46280
Household characteristics,  Two-maintainer household,,54420
Household characteristics,  Three-or-more-maintainer household,,10170
Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,60,110865
Household characteristics,  15 to 24 years,,1490
Household characteristics,  25 to 34 years,,10970
Household characteristics,  35 to 44 years,,18855
Household characteristics,  45 to 54 years,,24750
Household characteristics,  55 to 64 years,,24340
Household characteristics,  65 to 74 years,,18460
Household characteristics,  75 to 84 years,,8865
Household characteristics,  85 years and over,,3140
Household characteristics,"Total - Owner and tenant households with household total income greater than zero, in non-farm, non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data",61,110140
Household characteristics,  Spending less than 30% of income on shelter costs,,74020
Household characteristics,  Spending 30% or more of income on shelter costs,,36120
Household characteristics,    30% to less than 100%,,30475
Household characteristics,Total - Occupied private dwellings by housing indicators - 25% sample data,62,110865
Household characteristics,  Total - Households 'spending 30% or more of income on shelter costs' or 'not suitable' or 'major repairs needed',,43320
Household characteristics,    Spending 30% or more of income on shelter costs only,,32525
Household characteristics,    Not suitable only,,5095
Household characteristics,    Major repairs needed only,,1895
Household characteristics,    'Spending 30% or more of income on shelter costs' and 'not suitable',,2330
Household characteristics,    'Spending 30% or more of income on shelter costs' and 'major repairs needed',,1165
Household characteristics,    'Not suitable' and 'major repairs needed',,205
Household characteristics,    'Spending 30% or more of income on shelter costs' and 'not suitable' and 'major repairs needed',,100
Household characteristics,  Acceptable housing,,67550
Household characteristics,"Total - Owner and tenant households with household total income greater than zero and shelter-cost-to-income ratio less than 100%, in non-farm, non-reserve private dwellings - 25% sample data",63,104495
Household characteristics,  In core need,,15270
Household characteristics,  Not in core need,,89225
Household characteristics,"Total - Owner households in non-farm, non-reserve private dwellings - 25% sample data",,90535
Household characteristics,  % of owner households with a mortgage,64,58.8
Household characteristics,  % of owner households spending 30% or more of its income on shelter costs,61,29.5
Household characteristics,  % in core housing need,63,11.7
Household characteristics,  Median monthly shelter costs for owned dwellings ($),65,1840
Household characteristics,  Average monthly shelter costs for owned dwellings ($),65,2098
Household characteristics,  Median value of dwellings ($),66,1100000
Household characteristics,  Average value of dwellings ($),66,1208000
Household characteristics,"Total - Tenant households in non-farm, non-reserve private dwellings - 25% sample data",,20305
Household characteristics,  % of tenant households in subsidized housing,67,6.1
Household characteristics,  % of tenant households spending 30% or more of its income on shelter costs,61,47.8
Household characteristics,  % in core housing need,63,28.2
Household characteristics,  Median monthly shelter costs for rented dwellings ($),65,1940
Household characteristics,  Average monthly shelter costs for rented dwellings ($),65,1890
Household characteristics,"Total - Households living in a dwelling provided by the local government, First Nation or Indian band in non-farm private dwellings - 25% sample data",,0
Household characteristics,"  % of households living in a dwelling provided by the local government, First Nation or Indian band spending more than 30% on shelter costs",61,
Household characteristics,"  Median monthly shelter costs for dwellings provided by local government, First Nation or Indian band ($)",65,
Household characteristics,"  Average monthly shelter costs for dwellings provided by local government, First Nation or Indian band ($)",65,
Indigenous ancestry,Total - Indigenous ancestry for the population in private households - 25% sample data,68,337250
Indigenous ancestry,  Indigenous ancestry (only),69,140
Indigenous ancestry,    Single Indigenous ancestry (only),70,125
Indigenous ancestry,      First Nations (North American Indian) single ancestry,,75
Indigenous ancestry,      Métis single ancestry,,45
Indigenous ancestry,      Inuit single ancestry,,0
Indigenous ancestry,    Multiple Indigenous ancestries (only),71,20
Indigenous ancestry,      First Nations (North American Indian) and Métis ancestry only,,0
Indigenous ancestry,      First Nations (North American Indian) and Inuit ancestry only,,0
Indigenous ancestry,      Métis and Inuit ancestry only,,0
Indigenous ancestry,      First Nations (North American Indian) and Métis and Inuit ancestry only,,0
Indigenous ancestry,  Indigenous and non-Indigenous ancestries,72,800
Indigenous ancestry,    Single Indigenous and non-Indigenous ancestries,73,785
Indigenous ancestry,      First Nations (North American Indian) and non-Indigenous ancestry only,,525
Indigenous ancestry,      Métis and non-Indigenous ancestry only,,255
Indigenous ancestry,      Inuit and non-Indigenous ancestry only,,0
Indigenous ancestry,    Multiple Indigenous and non-Indigenous ancestries,74,10
Indigenous ancestry,      First Nations (North American Indian) and Métis and non-Indigenous ancestry only,,0
Indigenous ancestry,      First Nations (North American Indian) and Inuit and non-Indigenous ancestry only,,0
Indigenous ancestry,      Métis and Inuit and non-Indigenous ancestry only,,0
Indigenous ancestry,      First Nations (North American Indian) and Métis and Inuit and non-Indigenous ancestry only,,0
Indigenous ancestry,  Non-Indigenous ancestry only,75,336310
Citizenship,Total - Citizenship for the population in private households - 25% sample data,76,337250
Citizenship,  Canadian citizens,77,286070
Citizenship,    Canadian citizens aged under 18,,60780
Citizenship,    Canadian citizens aged 18 and over,,225295
Citizenship,  Not Canadian citizens,78,51180
Immigrant status and period of immigration,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,79,337250
Immigrant status and period of immigration,  Non-immigrants,80,129645
Immigrant status and period of immigration,  Immigrants,81,197535
Immigrant status and period of immigration,    Before 1980,,25150
Immigrant status and period of immigration,    1980 to 1990,,30020
Immigrant status and period of immigration,    1991 to 2000,,58620
Immigrant status and period of immigration,    2001 to 2010,,45080
Immigrant status and period of immigration,    2011 to 2021,82,38665
Immigrant status and period of immigration,      2011 to 2015,,19770
Immigrant status and period of immigration,      2016 to 2021,,18895
Immigrant status and period of immigration,  Non-permanent residents,83,10065
Age at immigration,Total - Age at immigration for the immigrant population in private households - 25% sample data,84,197540
Age at immigration,  Under 5 years,,12975
Age at immigration,  5 to 14 years,,28665
Age at immigration,  15 to 24 years,,38295
Age at immigration,  25 to 44 years,,92425
Age at immigration,  45 years and over,,25180
Selected places of birth for the immigrant population,Total - Place of birth for the immigrant population in private households - 25% sample data,85,197540
Selected places of birth for the immigrant population,  Americas,,13785
Selected places of birth for the immigrant population,    Brazil,,295
Selected places of birth for the immigrant population,    Colombia,,330
Selected places of birth for the immigrant population,    El Salvador,,145
Selected places of birth for the immigrant population,    Guyana,,3080
Selected places of birth for the immigrant population,    Haiti,,40
Selected places of birth for the immigrant population,    Jamaica,,3510
Selected places of birth for the immigrant population,    Mexico,,245
Selected places of birth for the immigrant population,    Peru,,370
Selected places of birth for the immigrant population,    Trinidad and Tobago,,1605
Selected places of birth for the immigrant population,    United States of America,,2000
Selected places of birth for the immigrant population,    Other places of birth in Americas,,2155
Selected places of birth for the immigrant population,  Europe,,12720
Selected places of birth for the immigrant population,    Bosnia and Herzegovina,,75
Selected places of birth for the immigrant population,    Croatia,,85
Selected places of birth for the immigrant population,    France,,185
Selected places of birth for the immigrant population,    Germany,,560
Selected places of birth for the immigrant population,    Greece,,1335
Selected places of birth for the immigrant population,    Hungary,,320
Selected places of birth for the immigrant population,    Italy,,2180
Selected places of birth for the immigrant population,    Netherlands,,230
Selected places of birth for the immigrant population,    Poland,,405
Selected places of birth for the immigrant population,    Portugal,,285
Selected places of birth for the immigrant population,    Romania,,735
Selected places of birth for the immigrant population,    Russian Federation,,760
Selected places of birth for the immigrant population,    Serbia,86,240
Selected places of birth for the immigrant population,    Ukraine,,415
Selected places of birth for the immigrant population,    United Kingdom,87,2860
Selected places of birth for the immigrant population,    Other places of birth in Europe,,2045
Selected places of birth for the immigrant population,  Africa,,7190
Selected places of birth for the immigrant population,    Algeria,,35
Selected places of birth for the immigrant population,"    Congo, Democratic Republic of the",,140
Selected places of birth for the immigrant population,    Egypt,,1370
Selected places of birth for the immigrant population,    Eritrea,,15
Selected places of birth for the immigrant population,    Ethiopia,,105
Selected places of birth for the immigrant population,    Morocco,,105
Selected places of birth for the immigrant population,    Nigeria,,445
Selected places of birth for the immigrant population,    Somalia,,165
Selected places of birth for the immigrant population,"    South Africa, Republic of",,850
Selected places of birth for the immigrant population,    Other places of birth in Africa,,3960
Selected places of birth for the immigrant population,  Asia,,163570
Selected places of birth for the immigrant population,    Afghanistan,,915
Selected places of birth for the immigrant population,    Iran,88,6895
Selected places of birth for the immigrant population,    Iraq,,380
Selected places of birth for the immigrant population,    Lebanon,,540
Selected places of birth for the immigrant population,    Syria,89,345
Selected places of birth for the immigrant population,    Turkey,,585
Selected places of birth for the immigrant population,    China,90,66725
Selected places of birth for the immigrant population,    Hong Kong,91,32315
Selected places of birth for the immigrant population,"    Korea, South",92,2835
Selected places of birth for the immigrant population,    Taiwan,,2055
Selected places of birth for the immigrant population,    Philippines,,7075
Selected places of birth for the immigrant population,    Viet Nam,,3610
Selected places of birth for the immigrant population,    Bangladesh,,700
Selected places of birth for the immigrant population,    India,,14305
Selected places of birth for the immigrant population,    Pakistan,,5350
Selected places of birth for the immigrant population,    Sri Lanka,,12710
Selected places of birth for the immigrant population,    Other places of birth in Asia,,6245
Selected places of birth for the immigrant population,  Oceania and other places of birth,93,285
Selected places of birth for the recent immigrant population ,Total - Place of birth for the recent immigrant population in private households - 25% sample data,94,18895
Selected places of birth for the recent immigrant population ,  Americas,,1095
Selected places of birth for the recent immigrant population ,    Brazil,,80
Selected places of birth for the recent immigrant population ,    Colombia,,15
Selected places of birth for the recent immigrant population ,    Haiti,,0
Selected places of birth for the recent immigrant population ,    Jamaica,,165
Selected places of birth for the recent immigrant population ,    Mexico,,95
Selected places of birth for the recent immigrant population ,    United States of America,,400
Selected places of birth for the recent immigrant population ,    Venezuela,95,75
Selected places of birth for the recent immigrant population ,    Other places of birth in Americas,,260
Selected places of birth for the recent immigrant population ,  Europe,,500
Selected places of birth for the recent immigrant population ,    France,,15
Selected places of birth for the recent immigrant population ,    Germany,,40
Selected places of birth for the recent immigrant population ,    Ireland,96,10
Selected places of birth for the recent immigrant population ,    Italy,,0
Selected places of birth for the recent immigrant population ,    Russian Federation,,70
Selected places of birth for the recent immigrant population ,    Ukraine,,50
Selected places of birth for the recent immigrant population ,    United Kingdom,87,110
Selected places of birth for the recent immigrant population ,    Other places of birth in Europe,,210
Selected places of birth for the recent immigrant population ,  Africa,,625
Selected places of birth for the recent immigrant population ,    Algeria,,30
Selected places of birth for the recent immigrant population ,    Burundi,,0
Selected places of birth for the recent immigrant population ,    Cameroon,,0
Selected places of birth for the recent immigrant population ,"    Congo, Democratic Republic of the",,0
Selected places of birth for the recent immigrant population ,    Côte d'Ivoire,,0
Selected places of birth for the recent immigrant population ,    Egypt,,130
Selected places of birth for the recent immigrant population ,    Eritrea,,0
Selected places of birth for the recent immigrant population ,    Ethiopia,,0
Selected places of birth for the recent immigrant population ,    Morocco,,10
Selected places of birth for the recent immigrant population ,    Nigeria,,200
Selected places of birth for the recent immigrant population ,    Somalia,,10
Selected places of birth for the recent immigrant population ,"    South Africa, Republic of",,25
Selected places of birth for the recent immigrant population ,    Sudan,97,80
Selected places of birth for the recent immigrant population ,    Tunisia,,0
Selected places of birth for the recent immigrant population ,    Other places of birth in Africa,,100
Selected places of birth for the recent immigrant population ,  Asia,,16625
Selected places of birth for the recent immigrant population ,    Afghanistan,,160
Selected places of birth for the recent immigrant population ,    Bangladesh,,90
Selected places of birth for the recent immigrant population ,    China,90,9455
Selected places of birth for the recent immigrant population ,    Hong Kong,91,815
Selected places of birth for the recent immigrant population ,    India,,2090
Selected places of birth for the recent immigrant population ,    Iran,88,820
Selected places of birth for the recent immigrant population ,    Iraq,,50
Selected places of birth for the recent immigrant population ,    Israel,,15
Selected places of birth for the recent immigrant population ,    Japan,,50
Selected places of birth for the recent immigrant population ,    Jordan,,25
Selected places of birth for the recent immigrant population ,"    Korea, South",92,230
Selected places of birth for the recent immigrant population ,    Lebanon,,35
Selected places of birth for the recent immigrant population ,    Nepal,,0
Selected places of birth for the recent immigrant population ,    Pakistan,,540
Selected places of birth for the recent immigrant population ,    Philippines,,690
Selected places of birth for the recent immigrant population ,    Saudi Arabia,,65
Selected places of birth for the recent immigrant population ,    Sri Lanka,,545
Selected places of birth for the recent immigrant population ,    Syria,89,155
Selected places of birth for the recent immigrant population ,    Turkey,,245
Selected places of birth for the recent immigrant population ,    United Arab Emirates,,105
Selected places of birth for the recent immigrant population ,    Viet Nam,,85
Selected places of birth for the recent immigrant population ,    Other places of birth in Asia,,370
Selected places of birth for the recent immigrant population ,  Oceania and other,93,50
Selected places of birth for the recent immigrant population ,    Australia,,35
Selected places of birth for the recent immigrant population ,    Other places of birth,98,15
Generation status,Total - Generation status for the population in private households - 25% sample data,99,337255
Generation status,  First generation,100,211180
Generation status,  Second generation,101,96570
Generation status,  Third generation or more,102,29500
Admission category and applicant type,Total - Admission category and applicant type for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data,103,172385
Admission category and applicant type,  Economic immigrants,104,92850
Admission category and applicant type,    Principal applicants,105,37460
Admission category and applicant type,    Secondary applicants,106,55390
Admission category and applicant type,  Immigrants sponsored by family,107,55765
Admission category and applicant type,  Refugees,108,19840
Admission category and applicant type,  Other immigrants,109,3935
Pre-admission experience,Total - Pre-admission experience for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data,110,172385
Pre-admission experience,  Asylum claim before admission,111,13030
Pre-admission experience,  Work permits only before admission,112,9340
Pre-admission experience,  Study permits only before admission,113,6615
Pre-admission experience,  Work and study permits before admission,114,10285
Pre-admission experience,  Other permits before admission,115,655
Pre-admission experience,  No pre-admission experience,116,132465
Visible minority,Total - Visible minority for the population in private households - 25% sample data,117,337255
Visible minority,  Total visible minority population,118,276880
Visible minority,    South Asian,,59485
Visible minority,    Chinese,,161415
Visible minority,    Black,,10435
Visible minority,    Filipino,,9270
Visible minority,    Arab,,3225
Visible minority,    Latin American,,2675
Visible minority,    Southeast Asian,,2490
Visible minority,    West Asian,,9675
Visible minority,    Korean,,4360
Visible minority,    Japanese,,880
Visible minority,"    Visible minority, n.i.e.",119,3555
Visible minority,    Multiple visible minorities,,9430
Visible minority,  Not a visible minority,120,60365
Ethnic or cultural origin,Total - Ethnic or cultural origin for the population in private households - 25% sample data,121,337250
Ethnic or cultural origin,  Canadian,,13465
Ethnic or cultural origin,  English,,12940
Ethnic or cultural origin,  Irish,,10365
Ethnic or cultural origin,  Scottish,,10360
Ethnic or cultural origin,"  French, n.o.s.",122,3710
Ethnic or cultural origin,  German,,4755
Ethnic or cultural origin,  Chinese,,146145
Ethnic or cultural origin,  Italian,,9515
Ethnic or cultural origin,  Indian (India),,23760
Ethnic or cultural origin,  Ukrainian,,1995
Ethnic or cultural origin,  Dutch,,1930
Ethnic or cultural origin,  Polish,,2620
Ethnic or cultural origin,  Québécois,,115
Ethnic or cultural origin,"  British Isles, n.o.s.",123,3890
Ethnic or cultural origin,  Filipino,,9915
Ethnic or cultural origin,  French Canadian,,665
Ethnic or cultural origin,"  Caucasian (White), n.o.s.",124,1115
Ethnic or cultural origin,"  First Nations (North American Indian), n.o.s.",125,265
Ethnic or cultural origin,  Métis,,320
Ethnic or cultural origin,"  European, n.o.s.",126,1510
Ethnic or cultural origin,  Russian,,2430
Ethnic or cultural origin,  Norwegian,,350
Ethnic or cultural origin,  Welsh,,885
Ethnic or cultural origin,  Portuguese,,2350
Ethnic or cultural origin,  American,,945
Ethnic or cultural origin,  Spanish,,2335
Ethnic or cultural origin,  Swedish,,445
Ethnic or cultural origin,  Hungarian,,1270
Ethnic or cultural origin,  Acadian,,195
Ethnic or cultural origin,  Pakistani,,7070
Ethnic or cultural origin,"  African, n.o.s.",127,2655
Ethnic or cultural origin,  Jewish,,2995
Ethnic or cultural origin,  Punjabi,,1895
Ethnic or cultural origin,  Vietnamese,,3145
Ethnic or cultural origin,"  Arab, n.o.s.",128,1035
Ethnic or cultural origin,  Greek,,5170
Ethnic or cultural origin,  Jamaican,,4330
Ethnic or cultural origin,"  Asian, n.o.s.",129,9845
Ethnic or cultural origin,"  Cree, n.o.s.",130,20
Ethnic or cultural origin,  Korean,,4675
Ethnic or cultural origin,  Romanian,,1230
Ethnic or cultural origin,  Lebanese,,750
Ethnic or cultural origin,  Iranian,,6735
Ethnic or cultural origin,"  Christian, n.i.e.",131,2060
Ethnic or cultural origin,  Danish,,380
Ethnic or cultural origin,"  North American Indigenous, n.o.s.",132,120
Ethnic or cultural origin,  Sikh,,1155
Ethnic or cultural origin,  Austrian,,555
Ethnic or cultural origin,  Belgian,,200
Ethnic or cultural origin,  Haitian,,120
Ethnic or cultural origin,  Hindu,,5070
Ethnic or cultural origin,  Mexican,,370
Ethnic or cultural origin,  Mennonite,,85
Ethnic or cultural origin,  Swiss,,270
Ethnic or cultural origin,  Finnish,,450
Ethnic or cultural origin,  Sri Lankan,,11270
Ethnic or cultural origin,  Croatian,,365
Ethnic or cultural origin,  Japanese,,1390
Ethnic or cultural origin,"  South Asian, n.o.s.",133,3850
Ethnic or cultural origin,"  Mi'kmaq, n.o.s.",134,75
Ethnic or cultural origin,"  Northern European, n.o.s.",135,210
Ethnic or cultural origin,  Muslim,,1910
Ethnic or cultural origin,  Egyptian,,1760
Ethnic or cultural origin,"  Latin, Central or South American, n.o.s.",136,675
Ethnic or cultural origin,  Tamil,,10450
Ethnic or cultural origin,  Icelandic,,90
Ethnic or cultural origin,  Colombian,,430
Ethnic or cultural origin,  Moroccan,,135
Ethnic or cultural origin,  Czech,,270
Ethnic or cultural origin,  Syrian,,260
Ethnic or cultural origin,  Guyanese,,2905
Ethnic or cultural origin,  Afghan,,1550
Ethnic or cultural origin,"  Black, n.o.s.",137,1085
Ethnic or cultural origin,  Serbian,,535
Ethnic or cultural origin,  Ojibway,,65
Ethnic or cultural origin,  Newfoundlander,,90
Ethnic or cultural origin,  Hong Konger,,12515
Ethnic or cultural origin,  Ontarian,,285
Ethnic or cultural origin,  Persian,,3000
Ethnic or cultural origin,  Trinidadian/Tobagonian,,1470
Ethnic or cultural origin,  Turkish,,920
Ethnic or cultural origin,"  Inuit, n.o.s.",138,35
Ethnic or cultural origin,  Bangladeshi,,700
Ethnic or cultural origin,  Algerian,,40
Ethnic or cultural origin,  Brazilian,,410
Ethnic or cultural origin,  Nigerian,,415
Ethnic or cultural origin,  Armenian,,1850
Ethnic or cultural origin,  Slovak,,205
Ethnic or cultural origin,"  Eastern European, n.o.s.",139,410
Ethnic or cultural origin,  Somali,,270
Ethnic or cultural origin,  Taiwanese,,1750
Ethnic or cultural origin,  Iraqi,,200
Ethnic or cultural origin,  Salvadorean,,185
Ethnic or cultural origin,  African Caribbean,,1240
Ethnic or cultural origin,"  East or Southeast Asian, n.o.s.",140,2050
Ethnic or cultural origin,"  West or Central Asian or Middle Eastern, n.o.s.",141,600
Ethnic or cultural origin,"  Caribbean, n.o.s.",142,685
Ethnic or cultural origin,  Algonquin,,0
Ethnic or cultural origin,"  West Indian, n.o.s.",143,1200
Ethnic or cultural origin,  Lithuanian,,350
Ethnic or cultural origin,  South African,,415
Ethnic or cultural origin,  Australian,,120
Ethnic or cultural origin,  Palestinian,,445
Ethnic or cultural origin,  Chilean,,175
Ethnic or cultural origin,  Congolese,,160
Ethnic or cultural origin,  Nova Scotian,,55
Ethnic or cultural origin,  Ethiopian,,130
Ethnic or cultural origin,"  Hispanic, n.o.s.",144,265
Ethnic or cultural origin,  Peruvian,,330
Ethnic or cultural origin,  Yoruba,,195
Ethnic or cultural origin,  Cambodian (Khmer),,205
Ethnic or cultural origin,  Berber,,30
Ethnic or cultural origin,  Albanian,,260
Ethnic or cultural origin,  Maltese,,190
Ethnic or cultural origin,  Macedonian,,2145
Ethnic or cultural origin,  Slovenian,,185
Ethnic or cultural origin,"  Western European, n.o.s.",145,120
Ethnic or cultural origin,  New Brunswicker,,20
Ethnic or cultural origin,  Gujarati,,1380
Ethnic or cultural origin,  Eritrean,,30
Ethnic or cultural origin,  African Canadian,,220
Ethnic or cultural origin,  Israeli,,475
Ethnic or cultural origin,  Mohawk,,10
Ethnic or cultural origin,"  Czechoslovakian, n.o.s.",146,105
Ethnic or cultural origin,  Bulgarian,,260
Ethnic or cultural origin,  Albertan,,15
Ethnic or cultural origin,  Ghanaian,,180
Ethnic or cultural origin,  Barbadian,,520
Ethnic or cultural origin,  African American,,100
Ethnic or cultural origin,"  Yugoslavian, n.o.s.",147,70
Ethnic or cultural origin,  Tunisian,,0
Ethnic or cultural origin,"  Slavic, n.o.s.",148,125
Ethnic or cultural origin,  Cuban,,180
Ethnic or cultural origin,  Bosnian,,65
Ethnic or cultural origin,  Venezuelan,,315
Ethnic or cultural origin,"  Innu/Montagnais, n.o.s.",149,0
Ethnic or cultural origin,  Latvian,,175
Ethnic or cultural origin,  Bengali,,270
Ethnic or cultural origin,  Cameroonian,,10
Ethnic or cultural origin,  Guatemalan,,70
Ethnic or cultural origin,  Indonesian,,320
Ethnic or cultural origin,  Laotian,,180
Ethnic or cultural origin,  Ilocano,,280
Ethnic or cultural origin,  Northern Irish,,200
Ethnic or cultural origin,"  Celtic, n.o.s.",150,70
Ethnic or cultural origin,  British Columbian,,10
Ethnic or cultural origin,  Ecuadorian,,260
Ethnic or cultural origin,  Franco Ontarian,,45
Ethnic or cultural origin,  Argentinian,,155
Ethnic or cultural origin,  Estonian,,135
Ethnic or cultural origin,  Kurdish,,240
Ethnic or cultural origin,  Fijian,,45
Ethnic or cultural origin,  Jatt,,225
Ethnic or cultural origin,"  North American, n.o.s.",151,100
Ethnic or cultural origin,  Coptic,,955
Ethnic or cultural origin,  Thai,,160
Ethnic or cultural origin,  Dominican,,145
Ethnic or cultural origin,  Nepali,,100
Ethnic or cultural origin,  Kabyle,,0
Ethnic or cultural origin,  Assyrian,,35
Ethnic or cultural origin,  Igbo,,65
Ethnic or cultural origin,  Byelorussian,,120
Ethnic or cultural origin,"  Dene, n.o.s.",152,0
Ethnic or cultural origin,"  Blackfoot, n.o.s.",153,0
Ethnic or cultural origin,  Abenaki,,0
Ethnic or cultural origin,  Moldovan,,35
Ethnic or cultural origin,"  Iroquois (Haudenosaunee), n.o.s.",154,20
Ethnic or cultural origin,  New Zealander,,45
Ethnic or cultural origin,  Sudanese,,165
Ethnic or cultural origin,  Breton,,20
Ethnic or cultural origin,  Pennsylvania Dutch,,60
Ethnic or cultural origin,  Malaysian,,475
Ethnic or cultural origin,  Plains Cree,,0
Ethnic or cultural origin,"  North African, n.o.s.",155,50
Ethnic or cultural origin,  Huron (Wendat),,0
Ethnic or cultural origin,  Saskatchewanian,,0
Ethnic or cultural origin,  Buddhist,,630
Ethnic or cultural origin,  Gaspesian,,0
Ethnic or cultural origin,  Norman,,0
Ethnic or cultural origin,"  Southern or East African, n.o.s.",156,560
Ethnic or cultural origin,  Ivorian,,0
Ethnic or cultural origin,  Saulteaux,,0
Ethnic or cultural origin,"  Anishinaabe, n.o.s.",157,0
Ethnic or cultural origin,  Burundian,,50
Ethnic or cultural origin,  Tigrinya,,0
Ethnic or cultural origin,  Nicaraguan,,65
Ethnic or cultural origin,  Mauritian,,255
Ethnic or cultural origin,  Kenyan,,255
Ethnic or cultural origin,  Oji-Cree,,0
Ethnic or cultural origin,  Vincentian,,135
Ethnic or cultural origin,  Jordanian,,110
Ethnic or cultural origin,  Manitoban,,20
Ethnic or cultural origin,  Cape Bretoner,,0
Ethnic or cultural origin,  Rwandan,,0
Ethnic or cultural origin,  Grenadian,,90
Ethnic or cultural origin,  Malayali,,165
Ethnic or cultural origin,  Chaldean,,20
Ethnic or cultural origin,  Sinhalese,,275
Ethnic or cultural origin,  Mayan,,0
Ethnic or cultural origin,  Honduran,,35
Ethnic or cultural origin,  Cherokee,,15
Ethnic or cultural origin,  Qalipu Mi'kmaq,,0
Ethnic or cultural origin,  Indo-Caribbean,,225
Ethnic or cultural origin,  Flemish,,0
Ethnic or cultural origin,  United Empire Loyalist,,50
Ethnic or cultural origin,  Senegalese,,0
Ethnic or cultural origin,  Azerbaijani,,200
Ethnic or cultural origin,  Sicilian,,135
Ethnic or cultural origin,  Pashtun,,190
Ethnic or cultural origin,  Malay,,155
Ethnic or cultural origin,  Goan,,425
Ethnic or cultural origin,"  Bantu, n.o.s.",158,0
Ethnic or cultural origin,  Tibetan,,35
Ethnic or cultural origin,  Zimbabwean,,45
Ethnic or cultural origin,  Burmese,,125
Ethnic or cultural origin,  Mongolian,,115
Ethnic or cultural origin,  Azorean,,25
Ethnic or cultural origin,  Atikamekw,,0
Ethnic or cultural origin,  Bamileke,,0
Ethnic or cultural origin,  Indo-Guyanese,,345
Ethnic or cultural origin,  Ugandan,,30
Ethnic or cultural origin,  Oromo,,0
Ethnic or cultural origin,  Tanzanian,,290
Ethnic or cultural origin,  Yemeni,,10
Ethnic or cultural origin,  Central African,,40
Ethnic or cultural origin,  Libyan,,50
Ethnic or cultural origin,  Basque,,20
Ethnic or cultural origin,  Uruguayan,,40
Ethnic or cultural origin,"  Akan, n.o.s.",159,45
Ethnic or cultural origin,"  Central or West African, n.o.s.",160,45
Ethnic or cultural origin,  Igorot,,0
Ethnic or cultural origin,  Fulani,,0
Ethnic or cultural origin,  Woodland Cree,,0
Ethnic or cultural origin,  Guinean,,0
Ethnic or cultural origin,  St. Lucian,,25
Ethnic or cultural origin,  Prince Edward Islander,,20
Ethnic or cultural origin,  Maliseet,,0
Ethnic or cultural origin,  Beninese,,0
Ethnic or cultural origin,  Telugu,,170
Ethnic or cultural origin,  Roma,,50
Ethnic or cultural origin,  Costa Rican,,70
Ethnic or cultural origin,  African Nova Scotian,,0
Ethnic or cultural origin,  Malagasy,,0
Ethnic or cultural origin,  Kashmiri,,190
Ethnic or cultural origin,  Singaporean,,210
Ethnic or cultural origin,  Karen,,0
Ethnic or cultural origin,  Edo,,50
Ethnic or cultural origin,  Tajik,,105
Ethnic or cultural origin,  Amhara,,0
Ethnic or cultural origin,  Paraguayan,,0
Religion,Total - Religion for the population in private households - 25% sample data,161,337250
Religion,  Buddhist,,13515
Religion,  Christian,,118215
Religion,"    Christian, n.o.s.",162,29725
Religion,    Anabaptist,,135
Religion,    Anglican,,4555
Religion,    Baptist,,3845
Religion,    Catholic,,54635
Religion,    Christian Orthodox,,10365
Religion,    Jehovah's Witness,,425
Religion,    Latter Day Saints,,205
Religion,    Lutheran,,900
Religion,    Methodist and Wesleyan (Holiness),,475
Religion,    Pentecostal and other Charismatic,,2035
Religion,    Presbyterian,,2605
Religion,    Reformed,,65
Religion,    United Church,,3420
Religion,    Other Christian and Christian-related traditions,,4810
Religion,  Hindu,,30885
Religion,  Jewish,,4850
Religion,  Muslim,,26595
Religion,  Sikh,,3760
Religion,  Traditional (North American Indigenous) spirituality,,15
Religion,  Other religions and spiritual traditions,,1860
Religion,  No religion and secular perspectives,,137565
Mobility status 1 year ago,Total - Mobility status 1 year ago - 25% sample data,163,334935
Mobility status 1 year ago,  Non-movers,,302410
Mobility status 1 year ago,  Movers,,32530
Mobility status 1 year ago,    Non-migrants,,16735
Mobility status 1 year ago,    Migrants,,15790
Mobility status 1 year ago,      Internal migrants,,10660
Mobility status 1 year ago,        Intraprovincial migrants,,9830
Mobility status 1 year ago,        Interprovincial migrants,,825
Mobility status 1 year ago,      External migrants,,5130
Mobility status 5 years ago,Total - Mobility status 5 years ago - 25% sample data,164,323065
Mobility status 5 years ago,  Non-movers,,221335
Mobility status 5 years ago,  Movers,,101730
Mobility status 5 years ago,    Non-migrants,,35660
Mobility status 5 years ago,    Migrants,,66075
Mobility status 5 years ago,      Internal migrants,,45475
Mobility status 5 years ago,        Intraprovincial migrants,,42065
Mobility status 5 years ago,        Interprovincial migrants,,3405
Mobility status 5 years ago,      External migrants,,20600
Secondary (high) school diploma or equivalency certificate,Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data,165,283400
Secondary (high) school diploma or equivalency certificate,  No high school diploma or equivalency certificate,,45575
Secondary (high) school diploma or equivalency certificate,  With high school diploma or equivalency certificate,166,237825
