Topic,Characteristic,Note,Total
Household characteristics,  1981 to 1990,,7925
Household characteristics,  1991 to 2000,,8910
Household characteristics,  2001 to 2005,,7430
Household characteristics,  2006 to 2010,,4545
Household characteristics,  2011 to 2015,,2915
Household characteristics,  2016 to 2021,57,3220
Household characteristics,Total - Occupied private dwellings by dwelling condition - 25% sample data,58,46460
Household characteristics,  Only regular maintenance and minor repairs needed,,44975
Household characteristics,  Major repairs needed,,1485
Household characteristics,Total - Private households by number of household maintainers - 25% sample data,59,46460
Household characteristics,  One-maintainer household,,18955
Household characteristics,  Two-maintainer household,,25035
Household characteristics,  Three-or-more-maintainer household,,2460
Household characteristics,Total - Private households by age of primary household maintainers - 25% sample data,60,46460
Household characteristics,  15 to 24 years,,180
Household characteristics,  25 to 34 years,,4370
Household characteristics,  35 to 44 years,,9560
Household characteristics,  45 to 54 years,,11225
Household characteristics,  55 to 64 years,,10065
Household characteristics,  65 to 74 years,,6530
Household characteristics,  75 to 84 years,,3255
Household characteristics,  85 years and over,,1270
Household characteristics,"Total - Owner and tenant households with household total income greater than zero, in non-farm, non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data",61,46335
Household characteristics,  Spending less than 30% of income on shelter costs,,36450
Household characteristics,  Spending 30% or more of income on shelter costs,,9885
Household characteristics,    30% to less than 100%,,9145
Household characteristics,Total - Occupied private dwellings by housing indicators - 25% sample data,62,46460
Household characteristics,  Total - Households 'spending 30% or more of income on shelter costs' or 'not suitable' or 'major repairs needed',,12510
Household characteristics,    Spending 30% or more of income on shelter costs only,,9145
Household characteristics,    Not suitable only,,1580
Household characteristics,    Major repairs needed only,,960
Household characteristics,    'Spending 30% or more of income on shelter costs' and 'not suitable',,305
Household characteristics,    'Spending 30% or more of income on shelter costs' and 'major repairs needed',,390
Household characteristics,    'Not suitable' and 'major repairs needed',,85
Household characteristics,    'Spending 30% or more of income on shelter costs' and 'not suitable' and 'major repairs needed',,50
Household characteristics,  Acceptable housing,,33950
Household characteristics,"Total - Owner and tenant households with household total income greater than zero and shelter-cost-to-income ratio less than 100%, in non-farm, non-reserve private dwellings - 25% sample data",63,45595
Household characteristics,  In core need,,3750
Household characteristics,  Not in core need,,41845
Household characteristics,"Total - Owner households in non-farm, non-reserve private dwellings - 25% sample data",,38100
Household characteristics,  % of owner households with a mortgage,64,67.8
Household characteristics,  % of owner households spending 30% or more of its income on shelter costs,61,17.4
Household characteristics,  % in core housing need,63,4.6
Household characteristics,  Median monthly shelter costs for owned dwellings ($),65,2020
Household characteristics,  Average monthly shelter costs for owned dwellings ($),65,2048
Household characteristics,  Median value of dwellings ($),66,850000
Household characteristics,  Average value of dwellings ($),66,894000
Household characteristics,"Total - Tenant households in non-farm, non-reserve private dwellings - 25% sample data",,8335
Household characteristics,  % of tenant households in subsidized housing,67,16.1
Household characteristics,  % of tenant households spending 30% or more of its income on shelter costs,61,39.5
Household characteristics,  % in core housing need,63,25.2
Household characteristics,  Median monthly shelter costs for rented dwellings ($),65,1430
Household characteristics,  Average monthly shelter costs for rented dwellings ($),65,1536
Household characteristics,"Total - Households living in a dwelling provided by the local government, First Nation or Indian band in non-farm private dwellings - 25% sample data",,0
Household characteristics,"  % of households living in a dwelling provided by the local government, First Nation or Indian band spending more than 30% on shelter costs",61,
Household characteristics,"  Median monthly shelter costs for dwellings provided by local government, First Nation or Indian band ($)",65,
Household characteristics,"  Average monthly shelter costs for dwellings provided by local government, First Nation or Indian band ($)",65,
Indigenous ancestry,Total - Indigenous ancestry for the population in private households - 25% sample data,68,136665
Indigenous ancestry,  Indigenous ancestry (only),69,460
Indigenous ancestry,    Single Indigenous ancestry (only),70,455
Indigenous ancestry,      First Nations (North American Indian) single ancestry,,290
Indigenous ancestry,      Métis single ancestry,,155
Indigenous ancestry,      Inuit single ancestry,,0
Indigenous ancestry,    Multiple Indigenous ancestries (only),71,0
Indigenous ancestry,      First Nations (North American Indian) and Métis ancestry only,,0
Indigenous ancestry,      First Nations (North American Indian) and Inuit ancestry only,,0
Indigenous ancestry,      Métis and Inuit ancestry only,,0
Indigenous ancestry,      First Nations (North American Indian) and Métis and Inuit ancestry only,,0
Indigenous ancestry,  Indigenous and non-Indigenous ancestries,72,2825
Indigenous ancestry,    Single Indigenous and non-Indigenous ancestries,73,2775
Indigenous ancestry,      First Nations (North American Indian) and non-Indigenous ancestry only,,1830
Indigenous ancestry,      Métis and non-Indigenous ancestry only,,875
Indigenous ancestry,      Inuit and non-Indigenous ancestry only,,70
Indigenous ancestry,    Multiple Indigenous and non-Indigenous ancestries,74,50
Indigenous ancestry,      First Nations (North American Indian) and Métis and non-Indigenous ancestry only,,50
Indigenous ancestry,      First Nations (North American Indian) and Inuit and non-Indigenous ancestry only,,0
Indigenous ancestry,      Métis and Inuit and non-Indigenous ancestry only,,0
Indigenous ancestry,      First Nations (North American Indian) and Métis and Inuit and non-Indigenous ancestry only,,0
Indigenous ancestry,  Non-Indigenous ancestry only,75,133380
Citizenship,Total - Citizenship for the population in private households - 25% sample data,76,136665
Citizenship,  Canadian citizens,77,128075
Citizenship,    Canadian citizens aged under 18,,31130
Citizenship,    Canadian citizens aged 18 and over,,96950
Citizenship,  Not Canadian citizens,78,8585
Immigrant status and period of immigration,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,79,136665
Immigrant status and period of immigration,  Non-immigrants,80,97805
Immigrant status and period of immigration,  Immigrants,81,37985
Immigrant status and period of immigration,    Before 1980,,9300
Immigrant status and period of immigration,    1980 to 1990,,4580
Immigrant status and period of immigration,    1991 to 2000,,7120
Immigrant status and period of immigration,    2001 to 2010,,8305
Immigrant status and period of immigration,    2011 to 2021,82,8675
Immigrant status and period of immigration,      2011 to 2015,,4010
Immigrant status and period of immigration,      2016 to 2021,,4665
Immigrant status and period of immigration,  Non-permanent residents,83,880
Age at immigration,Total - Age at immigration for the immigrant population in private households - 25% sample data,84,37985
Age at immigration,  Under 5 years,,4150
Age at immigration,  5 to 14 years,,7505
Age at immigration,  15 to 24 years,,7510
Age at immigration,  25 to 44 years,,16260
Age at immigration,  45 years and over,,2560
Selected places of birth for the immigrant population,Total - Place of birth for the immigrant population in private households - 25% sample data,85,37985
Selected places of birth for the immigrant population,  Americas,,8595
Selected places of birth for the immigrant population,    Brazil,,305
Selected places of birth for the immigrant population,    Colombia,,250
Selected places of birth for the immigrant population,    El Salvador,,105
Selected places of birth for the immigrant population,    Guyana,,1475
Selected places of birth for the immigrant population,    Haiti,,105
Selected places of birth for the immigrant population,    Jamaica,,2770
Selected places of birth for the immigrant population,    Mexico,,225
Selected places of birth for the immigrant population,    Peru,,55
Selected places of birth for the immigrant population,    Trinidad and Tobago,,1025
Selected places of birth for the immigrant population,    United States of America,,945
Selected places of birth for the immigrant population,    Other places of birth in Americas,,1345
Selected places of birth for the immigrant population,  Europe,,9170
Selected places of birth for the immigrant population,    Bosnia and Herzegovina,,50
Selected places of birth for the immigrant population,    Croatia,,90
Selected places of birth for the immigrant population,    France,,95
Selected places of birth for the immigrant population,    Germany,,435
Selected places of birth for the immigrant population,    Greece,,320
Selected places of birth for the immigrant population,    Hungary,,155
Selected places of birth for the immigrant population,    Italy,,820
Selected places of birth for the immigrant population,    Netherlands,,500
Selected places of birth for the immigrant population,    Poland,,535
Selected places of birth for the immigrant population,    Portugal,,410
Selected places of birth for the immigrant population,    Romania,,400
Selected places of birth for the immigrant population,    Russian Federation,,160
Selected places of birth for the immigrant population,    Serbia,86,105
Selected places of birth for the immigrant population,    Ukraine,,170
Selected places of birth for the immigrant population,    United Kingdom,87,3645
Selected places of birth for the immigrant population,    Other places of birth in Europe,,1275
Selected places of birth for the immigrant population,  Africa,,2310
Selected places of birth for the immigrant population,    Algeria,,20
Selected places of birth for the immigrant population,"    Congo, Democratic Republic of the",,85
Selected places of birth for the immigrant population,    Egypt,,335
Selected places of birth for the immigrant population,    Eritrea,,30
Selected places of birth for the immigrant population,    Ethiopia,,110
Selected places of birth for the immigrant population,    Morocco,,40
Selected places of birth for the immigrant population,    Nigeria,,490
Selected places of birth for the immigrant population,    Somalia,,40
Selected places of birth for the immigrant population,"    South Africa, Republic of",,210
Selected places of birth for the immigrant population,    Other places of birth in Africa,,945
Selected places of birth for the immigrant population,  Asia,,17765
Selected places of birth for the immigrant population,    Afghanistan,,1035
Selected places of birth for the immigrant population,    Iran,88,355
Selected places of birth for the immigrant population,    Iraq,,135
Selected places of birth for the immigrant population,    Lebanon,,315
Selected places of birth for the immigrant population,    Syria,89,120
Selected places of birth for the immigrant population,    Turkey,,55
Selected places of birth for the immigrant population,    China,90,2180
Selected places of birth for the immigrant population,    Hong Kong,91,410
Selected places of birth for the immigrant population,"    Korea, South",92,295
Selected places of birth for the immigrant population,    Taiwan,,55
Selected places of birth for the immigrant population,    Philippines,,2110
Selected places of birth for the immigrant population,    Viet Nam,,210
Selected places of birth for the immigrant population,    Bangladesh,,500
Selected places of birth for the immigrant population,    India,,4890
Selected places of birth for the immigrant population,    Pakistan,,2010
Selected places of birth for the immigrant population,    Sri Lanka,,1935
Selected places of birth for the immigrant population,    Other places of birth in Asia,,1150
Selected places of birth for the immigrant population,  Oceania and other places of birth,93,150
Selected places of birth for the recent immigrant population ,Total - Place of birth for the recent immigrant population in private households - 25% sample data,94,4665
Selected places of birth for the recent immigrant population ,  Americas,,615
Selected places of birth for the recent immigrant population ,    Brazil,,95
Selected places of birth for the recent immigrant population ,    Colombia,,10
Selected places of birth for the recent immigrant population ,    Haiti,,0
Selected places of birth for the recent immigrant population ,    Jamaica,,160
Selected places of birth for the recent immigrant population ,    Mexico,,50
Selected places of birth for the recent immigrant population ,    United States of America,,140
Selected places of birth for the recent immigrant population ,    Venezuela,95,15
Selected places of birth for the recent immigrant population ,    Other places of birth in Americas,,145
Selected places of birth for the recent immigrant population ,  Europe,,210
Selected places of birth for the recent immigrant population ,    France,,10
Selected places of birth for the recent immigrant population ,    Germany,,10
Selected places of birth for the recent immigrant population ,    Ireland,96,20
Selected places of birth for the recent immigrant population ,    Italy,,0
Selected places of birth for the recent immigrant population ,    Russian Federation,,15
Selected places of birth for the recent immigrant population ,    Ukraine,,15
Selected places of birth for the recent immigrant population ,    United Kingdom,87,70
Selected places of birth for the recent immigrant population ,    Other places of birth in Europe,,70
Selected places of birth for the recent immigrant population ,  Africa,,305
Selected places of birth for the recent immigrant population ,    Algeria,,0
Selected places of birth for the recent immigrant population ,    Burundi,,0
Selected places of birth for the recent immigrant population ,    Cameroon,,0
Selected places of birth for the recent immigrant population ,"    Congo, Democratic Republic of the",,10
Selected places of birth for the recent immigrant population ,    Côte d'Ivoire,,0
Selected places of birth for the recent immigrant population ,    Egypt,,50
Selected places of birth for the recent immigrant population ,    Eritrea,,0
Selected places of birth for the recent immigrant population ,    Ethiopia,,10
Selected places of birth for the recent immigrant population ,    Morocco,,0
Selected places of birth for the recent immigrant population ,    Nigeria,,145
Selected places of birth for the recent immigrant population ,    Somalia,,0
Selected places of birth for the recent immigrant population ,"    South Africa, Republic of",,0
Selected places of birth for the recent immigrant population ,    Sudan,97,0
Selected places of birth for the recent immigrant population ,    Tunisia,,0
Selected places of birth for the recent immigrant population ,    Other places of birth in Africa,,40
Selected places of birth for the recent immigrant population ,  Asia,,3520
Selected places of birth for the recent immigrant population ,    Afghanistan,,155
Selected places of birth for the recent immigrant population ,    Bangladesh,,60
Selected places of birth for the recent immigrant population ,    China,90,355
Selected places of birth for the recent immigrant population ,    Hong Kong,91,40
Selected places of birth for the recent immigrant population ,    India,,1930
Selected places of birth for the recent immigrant population ,    Iran,88,20
Selected places of birth for the recent immigrant population ,    Iraq,,0
Selected places of birth for the recent immigrant population ,    Israel,,0
Selected places of birth for the recent immigrant population ,    Japan,,20
Selected places of birth for the recent immigrant population ,    Jordan,,20
Selected places of birth for the recent immigrant population ,"    Korea, South",92,45
Selected places of birth for the recent immigrant population ,    Lebanon,,35
Selected places of birth for the recent immigrant population ,    Nepal,,0
Selected places of birth for the recent immigrant population ,    Pakistan,,270
Selected places of birth for the recent immigrant population ,    Philippines,,305
Selected places of birth for the recent immigrant population ,    Saudi Arabia,,30
Selected places of birth for the recent immigrant population ,    Sri Lanka,,70
Selected places of birth for the recent immigrant population ,    Syria,89,90
Selected places of birth for the recent immigrant population ,    Turkey,,0
Selected places of birth for the recent immigrant population ,    United Arab Emirates,,25
Selected places of birth for the recent immigrant population ,    Viet Nam,,0
Selected places of birth for the recent immigrant population ,    Other places of birth in Asia,,45
Selected places of birth for the recent immigrant population ,  Oceania and other,93,20
Selected places of birth for the recent immigrant population ,    Australia,,0
Selected places of birth for the recent immigrant population ,    Other places of birth,98,15
Generation status,Total - Generation status for the population in private households - 25% sample data,99,136665
Generation status,  First generation,100,39950
Generation status,  Second generation,101,37635
Generation status,  Third generation or more,102,59080
Admission category and applicant type,Total - Admission category and applicant type for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data,103,28685
Admission category and applicant type,  Economic immigrants,104,14545
Admission category and applicant type,    Principal applicants,105,5770
Admission category and applicant type,    Secondary applicants,106,8775
Admission category and applicant type,  Immigrants sponsored by family,107,9445
Admission category and applicant type,  Refugees,108,4320
Admission category and applicant type,  Other immigrants,109,375
Pre-admission experience,Total - Pre-admission experience for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data,110,28685
Pre-admission experience,  Asylum claim before admission,111,2100
Pre-admission experience,  Work permits only before admission,112,3245
Pre-admission experience,  Study permits only before admission,113,740
Pre-admission experience,  Work and study permits before admission,114,1340
Pre-admission experience,  Other permits before admission,115,125
Pre-admission experience,  No pre-admission experience,116,21130
Visible minority,Total - Visible minority for the population in private households - 25% sample data,117,136665
Visible minority,  Total visible minority population,118,48325
Visible minority,    South Asian,,16365
Visible minority,    Chinese,,4910
Visible minority,    Black,,12395
Visible minority,    Filipino,,3570
Visible minority,    Arab,,1350
Visible minority,    Latin American,,1655
Visible minority,    Southeast Asian,,660
Visible minority,    West Asian,,2155
Visible minority,    Korean,,520
Visible minority,    Japanese,,325
Visible minority,"    Visible minority, n.i.e.",119,1870
Visible minority,    Multiple visible minorities,,2550
Visible minority,  Not a visible minority,120,88340
Ethnic or cultural origin,Total - Ethnic or cultural origin for the population in private households - 25% sample data,121,136665
Ethnic or cultural origin,  Canadian,,18700
Ethnic or cultural origin,  English,,27230
Ethnic or cultural origin,  Irish,,23335
Ethnic or cultural origin,  Scottish,,22795
Ethnic or cultural origin,"  French, n.o.s.",122,7385
Ethnic or cultural origin,  German,,8410
Ethnic or cultural origin,  Chinese,,5890
Ethnic or cultural origin,  Italian,,8790
Ethnic or cultural origin,  Indian (India),,8170
Ethnic or cultural origin,  Ukrainian,,3365
Ethnic or cultural origin,  Dutch,,4600
Ethnic or cultural origin,  Polish,,4110
Ethnic or cultural origin,  Québécois,,160
Ethnic or cultural origin,"  British Isles, n.o.s.",123,6595
Ethnic or cultural origin,  Filipino,,3795
Ethnic or cultural origin,  French Canadian,,1645
Ethnic or cultural origin,"  Caucasian (White), n.o.s.",124,1735
Ethnic or cultural origin,"  First Nations (North American Indian), n.o.s.",125,970
Ethnic or cultural origin,  Métis,,1085
Ethnic or cultural origin,"  European, n.o.s.",126,2055
Ethnic or cultural origin,  Russian,,1170
Ethnic or cultural origin,  Norwegian,,520
Ethnic or cultural origin,  Welsh,,2160
Ethnic or cultural origin,  Portuguese,,3495
Ethnic or cultural origin,  American,,1450
Ethnic or cultural origin,  Spanish,,1610
Ethnic or cultural origin,  Swedish,,540
Ethnic or cultural origin,  Hungarian,,1405
Ethnic or cultural origin,  Acadian,,295
Ethnic or cultural origin,  Pakistani,,2810
Ethnic or cultural origin,"  African, n.o.s.",127,1980
Ethnic or cultural origin,  Jewish,,560
Ethnic or cultural origin,  Punjabi,,375
Ethnic or cultural origin,  Vietnamese,,415
Ethnic or cultural origin,"  Arab, n.o.s.",128,675
Ethnic or cultural origin,  Greek,,2310
Ethnic or cultural origin,  Jamaican,,4790
Ethnic or cultural origin,"  Asian, n.o.s.",129,940
Ethnic or cultural origin,"  Cree, n.o.s.",130,85
Ethnic or cultural origin,  Korean,,520
Ethnic or cultural origin,  Romanian,,810
Ethnic or cultural origin,  Lebanese,,735
Ethnic or cultural origin,  Iranian,,405
Ethnic or cultural origin,"  Christian, n.i.e.",131,765
Ethnic or cultural origin,  Danish,,540
Ethnic or cultural origin,"  North American Indigenous, n.o.s.",132,395
Ethnic or cultural origin,  Sikh,,245
Ethnic or cultural origin,  Austrian,,780
Ethnic or cultural origin,  Belgian,,415
Ethnic or cultural origin,  Haitian,,145
Ethnic or cultural origin,  Hindu,,1180
Ethnic or cultural origin,  Mexican,,420
Ethnic or cultural origin,  Mennonite,,90
Ethnic or cultural origin,  Swiss,,355
Ethnic or cultural origin,  Finnish,,710
Ethnic or cultural origin,  Sri Lankan,,1810
Ethnic or cultural origin,  Croatian,,480
Ethnic or cultural origin,  Japanese,,455
Ethnic or cultural origin,"  South Asian, n.o.s.",133,1000
Ethnic or cultural origin,"  Mi'kmaq, n.o.s.",134,185
Ethnic or cultural origin,"  Northern European, n.o.s.",135,270
Ethnic or cultural origin,  Muslim,,660
Ethnic or cultural origin,  Egyptian,,465
Ethnic or cultural origin,"  Latin, Central or South American, n.o.s.",136,460
Ethnic or cultural origin,  Tamil,,1630
Ethnic or cultural origin,  Icelandic,,140
Ethnic or cultural origin,  Colombian,,290
Ethnic or cultural origin,  Moroccan,,100
Ethnic or cultural origin,  Czech,,400
Ethnic or cultural origin,  Syrian,,215
Ethnic or cultural origin,  Guyanese,,2200
Ethnic or cultural origin,  Afghan,,1580
Ethnic or cultural origin,"  Black, n.o.s.",137,1040
Ethnic or cultural origin,  Serbian,,355
Ethnic or cultural origin,  Ojibway,,150
Ethnic or cultural origin,  Newfoundlander,,430
Ethnic or cultural origin,  Hong Konger,,150
Ethnic or cultural origin,  Ontarian,,565
Ethnic or cultural origin,  Persian,,230
Ethnic or cultural origin,  Trinidadian/Tobagonian,,1360
Ethnic or cultural origin,  Turkish,,235
Ethnic or cultural origin,"  Inuit, n.o.s.",138,80
Ethnic or cultural origin,  Bangladeshi,,455
Ethnic or cultural origin,  Algerian,,35
Ethnic or cultural origin,  Brazilian,,355
Ethnic or cultural origin,  Nigerian,,445
Ethnic or cultural origin,  Armenian,,200
Ethnic or cultural origin,  Slovak,,360
Ethnic or cultural origin,"  Eastern European, n.o.s.",139,255
Ethnic or cultural origin,  Somali,,65
Ethnic or cultural origin,  Taiwanese,,100
Ethnic or cultural origin,  Iraqi,,70
Ethnic or cultural origin,  Salvadorean,,155
Ethnic or cultural origin,  African Caribbean,,1195
Ethnic or cultural origin,"  East or Southeast Asian, n.o.s.",140,280
Ethnic or cultural origin,"  West or Central Asian or Middle Eastern, n.o.s.",141,210
Ethnic or cultural origin,"  Caribbean, n.o.s.",142,855
Ethnic or cultural origin,  Algonquin,,130
Ethnic or cultural origin,"  West Indian, n.o.s.",143,965
Ethnic or cultural origin,  Lithuanian,,225
Ethnic or cultural origin,  South African,,290
Ethnic or cultural origin,  Australian,,190
Ethnic or cultural origin,  Palestinian,,175
Ethnic or cultural origin,  Chilean,,165
Ethnic or cultural origin,  Congolese,,100
Ethnic or cultural origin,  Nova Scotian,,100
Ethnic or cultural origin,  Ethiopian,,155
Ethnic or cultural origin,"  Hispanic, n.o.s.",144,145
Ethnic or cultural origin,  Peruvian,,95
Ethnic or cultural origin,  Yoruba,,190
Ethnic or cultural origin,  Cambodian (Khmer),,20
Ethnic or cultural origin,  Berber,,45
Ethnic or cultural origin,  Albanian,,155
Ethnic or cultural origin,  Maltese,,630
Ethnic or cultural origin,  Macedonian,,1165
Ethnic or cultural origin,  Slovenian,,315
Ethnic or cultural origin,"  Western European, n.o.s.",145,65
Ethnic or cultural origin,  New Brunswicker,,85
Ethnic or cultural origin,  Gujarati,,200
Ethnic or cultural origin,  Eritrean,,45
Ethnic or cultural origin,  African Canadian,,485
Ethnic or cultural origin,  Israeli,,70
Ethnic or cultural origin,  Mohawk,,80
Ethnic or cultural origin,"  Czechoslovakian, n.o.s.",146,95
Ethnic or cultural origin,  Bulgarian,,130
Ethnic or cultural origin,  Albertan,,0
Ethnic or cultural origin,  Ghanaian,,195
Ethnic or cultural origin,  Barbadian,,610
Ethnic or cultural origin,  African American,,230
Ethnic or cultural origin,"  Yugoslavian, n.o.s.",147,200
Ethnic or cultural origin,  Tunisian,,0
Ethnic or cultural origin,"  Slavic, n.o.s.",148,180
Ethnic or cultural origin,  Cuban,,160
Ethnic or cultural origin,  Bosnian,,30
Ethnic or cultural origin,  Venezuelan,,130
Ethnic or cultural origin,"  Innu/Montagnais, n.o.s.",149,0
Ethnic or cultural origin,  Latvian,,120
Ethnic or cultural origin,  Bengali,,145
Ethnic or cultural origin,  Cameroonian,,40
Ethnic or cultural origin,  Guatemalan,,80
Ethnic or cultural origin,  Indonesian,,135
Ethnic or cultural origin,  Laotian,,60
Ethnic or cultural origin,  Ilocano,,65
Ethnic or cultural origin,  Northern Irish,,410
Ethnic or cultural origin,"  Celtic, n.o.s.",150,95
Ethnic or cultural origin,  British Columbian,,10
Ethnic or cultural origin,  Ecuadorian,,105
Ethnic or cultural origin,  Franco Ontarian,,55
Ethnic or cultural origin,  Argentinian,,80
Ethnic or cultural origin,  Estonian,,260
Ethnic or cultural origin,  Kurdish,,0
Ethnic or cultural origin,  Fijian,,30
Ethnic or cultural origin,  Jatt,,0
Ethnic or cultural origin,"  North American, n.o.s.",151,100
Ethnic or cultural origin,  Coptic,,175
Ethnic or cultural origin,  Thai,,90
Ethnic or cultural origin,  Dominican,,90
Ethnic or cultural origin,  Nepali,,0
Ethnic or cultural origin,  Kabyle,,0
Ethnic or cultural origin,  Assyrian,,30
Ethnic or cultural origin,  Igbo,,140
Ethnic or cultural origin,  Byelorussian,,60
Ethnic or cultural origin,"  Dene, n.o.s.",152,0
Ethnic or cultural origin,"  Blackfoot, n.o.s.",153,0
Ethnic or cultural origin,  Abenaki,,0
Ethnic or cultural origin,  Moldovan,,10
Ethnic or cultural origin,"  Iroquois (Haudenosaunee), n.o.s.",154,10
Ethnic or cultural origin,  New Zealander,,80
Ethnic or cultural origin,  Sudanese,,0
Ethnic or cultural origin,  Breton,,0
Ethnic or cultural origin,  Pennsylvania Dutch,,90
Ethnic or cultural origin,  Malaysian,,50
Ethnic or cultural origin,  Plains Cree,,0
Ethnic or cultural origin,"  North African, n.o.s.",155,0
Ethnic or cultural origin,  Huron (Wendat),,0
Ethnic or cultural origin,  Saskatchewanian,,40
Ethnic or cultural origin,  Buddhist,,40
Ethnic or cultural origin,  Gaspesian,,10
Ethnic or cultural origin,  Norman,,30
Ethnic or cultural origin,"  Southern or East African, n.o.s.",156,110
Ethnic or cultural origin,  Ivorian,,25
Ethnic or cultural origin,  Saulteaux,,0
Ethnic or cultural origin,"  Anishinaabe, n.o.s.",157,35
Ethnic or cultural origin,  Burundian,,0
Ethnic or cultural origin,  Tigrinya,,0
Ethnic or cultural origin,  Nicaraguan,,65
Ethnic or cultural origin,  Mauritian,,45
Ethnic or cultural origin,  Kenyan,,90
Ethnic or cultural origin,  Oji-Cree,,0
Ethnic or cultural origin,  Vincentian,,230
Ethnic or cultural origin,  Jordanian,,70
Ethnic or cultural origin,  Manitoban,,10
Ethnic or cultural origin,  Cape Bretoner,,45
Ethnic or cultural origin,  Rwandan,,35
Ethnic or cultural origin,  Grenadian,,180
Ethnic or cultural origin,  Malayali,,130
Ethnic or cultural origin,  Chaldean,,35
Ethnic or cultural origin,  Sinhalese,,130
Ethnic or cultural origin,  Mayan,,35
Ethnic or cultural origin,  Honduran,,25
Ethnic or cultural origin,  Cherokee,,0
Ethnic or cultural origin,  Qalipu Mi'kmaq,,0
Ethnic or cultural origin,  Indo-Caribbean,,140
Ethnic or cultural origin,  Flemish,,10
Ethnic or cultural origin,  United Empire Loyalist,,50
Ethnic or cultural origin,  Senegalese,,50
Ethnic or cultural origin,  Azerbaijani,,0
Ethnic or cultural origin,  Sicilian,,160
Ethnic or cultural origin,  Pashtun,,60
Ethnic or cultural origin,  Malay,,45
Ethnic or cultural origin,  Goan,,60
Ethnic or cultural origin,"  Bantu, n.o.s.",158,10
Ethnic or cultural origin,  Tibetan,,0
Ethnic or cultural origin,  Zimbabwean,,65
Ethnic or cultural origin,  Burmese,,25
Ethnic or cultural origin,  Mongolian,,10
Ethnic or cultural origin,  Azorean,,20
Ethnic or cultural origin,  Atikamekw,,0
Ethnic or cultural origin,  Bamileke,,0
Ethnic or cultural origin,  Indo-Guyanese,,195
Ethnic or cultural origin,  Ugandan,,55
Ethnic or cultural origin,  Oromo,,0
Ethnic or cultural origin,  Tanzanian,,30
Ethnic or cultural origin,  Yemeni,,70
Ethnic or cultural origin,  Central African,,0
Ethnic or cultural origin,  Libyan,,20
Ethnic or cultural origin,  Basque,,0
Ethnic or cultural origin,  Uruguayan,,40
Ethnic or cultural origin,"  Akan, n.o.s.",159,55
Ethnic or cultural origin,"  Central or West African, n.o.s.",160,25
Ethnic or cultural origin,  Igorot,,25
Ethnic or cultural origin,  Fulani,,0
Ethnic or cultural origin,  Woodland Cree,,0
Ethnic or cultural origin,  Guinean,,25
Ethnic or cultural origin,  St. Lucian,,190
Ethnic or cultural origin,  Prince Edward Islander,,30
Ethnic or cultural origin,  Maliseet,,0
Ethnic or cultural origin,  Beninese,,0
Ethnic or cultural origin,  Telugu,,55
Ethnic or cultural origin,  Roma,,10
Ethnic or cultural origin,  Costa Rican,,0
Ethnic or cultural origin,  African Nova Scotian,,0
Ethnic or cultural origin,  Malagasy,,0
Ethnic or cultural origin,  Kashmiri,,55
Ethnic or cultural origin,  Singaporean,,30
Ethnic or cultural origin,  Karen,,0
Ethnic or cultural origin,  Edo,,30
Ethnic or cultural origin,  Tajik,,30
Ethnic or cultural origin,  Amhara,,0
Ethnic or cultural origin,  Paraguayan,,0
Religion,Total - Religion for the population in private households - 25% sample data,161,136665
Religion,  Buddhist,,900
Religion,  Christian,,74270
Religion,"    Christian, n.o.s.",162,11700
Religion,    Anabaptist,,35
Religion,    Anglican,,6745
Religion,    Baptist,,1510
Religion,    Catholic,,35155
Religion,    Christian Orthodox,,3655
Religion,    Jehovah's Witness,,290
Religion,    Latter Day Saints,,160
Religion,    Lutheran,,730
Religion,    Methodist and Wesleyan (Holiness),,530
Religion,    Pentecostal and other Charismatic,,2650
Religion,    Presbyterian,,1970
Religion,    Reformed,,275
Religion,    United Church,,5780
Religion,    Other Christian and Christian-related traditions,,3090
Religion,  Hindu,,7390
Religion,  Jewish,,455
Religion,  Muslim,,9145
Religion,  Sikh,,670
Religion,  Traditional (North American Indigenous) spirituality,,0
Religion,  Other religions and spiritual traditions,,615
Religion,  No religion and secular perspectives,,43205
Mobility status 1 year ago,Total - Mobility status 1 year ago - 25% sample data,163,135415
Mobility status 1 year ago,  Non-movers,,121555
Mobility status 1 year ago,  Movers,,13860
Mobility status 1 year ago,    Non-migrants,,4830
Mobility status 1 year ago,    Migrants,,9035
Mobility status 1 year ago,      Internal migrants,,8415
Mobility status 1 year ago,        Intraprovincial migrants,,8220
Mobility status 1 year ago,        Interprovincial migrants,,195
Mobility status 1 year ago,      External migrants,,620
Mobility status 5 years ago,Total - Mobility status 5 years ago - 25% sample data,164,129320
Mobility status 5 years ago,  Non-movers,,84605
Mobility status 5 years ago,  Movers,,44715
Mobility status 5 years ago,    Non-migrants,,10855
Mobility status 5 years ago,    Migrants,,33855
Mobility status 5 years ago,      Internal migrants,,29855
Mobility status 5 years ago,        Intraprovincial migrants,,28815
Mobility status 5 years ago,        Interprovincial migrants,,1040
Mobility status 5 years ago,      External migrants,,4005
